"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","6/1306","36/28409",0.166666666666667,3.62544665645738,3.46007135982742,0.00556009513963444,0.0250048971363449,0.0175254983525084,"Ppil4/Ppil2/Ranbp2/Ptpa/Ppwd1/Ppie",6
"GO:0005484","GO:0005484","SNAP receptor activity","6/1306","36/28409",0.166666666666667,3.62544665645738,3.46007135982742,0.00556009513963444,0.0250048971363449,0.0175254983525084,"Snap23/Gosr2/Use1/Ykt6/Stx5a/Bnip1",6
"GO:0101005","GO:0101005","deubiquitinase activity","11/1306","99/28409",0.111111111111111,2.41696443763825,3.10020097729528,0.00578840837943573,0.0258870485858098,0.018143782990512,"Psmd14/Alg13/Eif3f/Usp9x/Usp5/Usp8/Bap1/Usp7/Otud6b/Usp39/Usp36",11
"GO:0070840","GO:0070840","dynein complex binding","5/1306","26/28409",0.192307692307692,4.18320768052774,3.56455840486296,0.00597903656080216,0.0265918476875455,0.0186377644465831,"Dctn6/Smc3/Numa1/Tpr/Fbxw11",5
"GO:0070566","GO:0070566","adenylyltransferase activity","6/1306","37/28409",0.162162162162162,3.52746161168826,3.37694268809096,0.00638308817115096,0.0282328899877831,0.0197879425085998,"Papss1/Mtpap/Mocs3/Papola/Tut1/Flad1",6
"GO:0050145","GO:0050145","nucleoside monophosphate kinase activity","4/1306","17/28409",0.235294117647059,5.11827763264571,3.72842425179635,0.00654287057045049,0.0287814798317631,0.0201724396074861,"Guk1/Dtymk/Cmpk1/Ak2",4
"GO:0016853","GO:0016853","isomerase activity","17/1306","193/28409",0.0880829015544041,1.91603916558887,2.80303299035092,0.00799647660499707,0.0349845851468622,0.0245200884455288,"Hmgcs1/Ppil4/Ppil2/Pgm3/Top2a/Rpe/Twnk/Ranbp2/Ercc3/Ptpa/Ppwd1/Dkc1/Tpi1/Hspd1/Top3a/Ppie/Ptges3",17
"GO:1990226","GO:1990226","histone methyltransferase binding","4/1306","18/28409",0.222222222222222,4.8339288752765,3.57168537203337,0.00811034941911816,0.0352909799048114,0.0247348352127871,"Paxbp1/Nop56/Zfp335/Resf1",4
"GO:0005506","GO:0005506","iron ion binding","16/1306","178/28409",0.0898876404494382,1.95529707314555,2.80652265856517,0.00821291342894673,0.03530381164733,0.0247438287583771,"Urod/Jmjd6/Rrm2/Dohh/Fech/Fxn/Isca2/Fbxl5/Rplp2/Nfu1/Iscu/Dph3/Abce1/Aco2/Ciapin1/Ftl1",16
"GO:0008327","GO:0008327","methyl-CpG binding","5/1306","28/28409",0.178571428571429,3.88440713191862,3.35200737215038,0.00828112031414436,0.03530381164733,0.0247438287583771,"Erh/Prmt5/Dnmt1/Prmt1/Wdr77",5
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","6/1306","39/28409",0.153846153846154,3.34656614442219,3.21898291537354,0.00828872099546008,0.03530381164733,0.0247438287583771,"Ndufs2/Ndufa2/Ndufs7/Ndufb7/Ndufv2/Rtn4ip1",6
"GO:0070717","GO:0070717","poly-purine tract binding","6/1306","39/28409",0.153846153846154,3.34656614442219,3.21898291537354,0.00828872099546008,0.03530381164733,0.0247438287583771,"Eif4a3/Pnpt1/Hnrnpu/Pabpc1/Pabpn1/Ppie",6
